"ID_DISCENTE,""ANO_NASCIMENTO"",""PERIODO_INGRESSO"",""TIPO_INGRESSO"",""PERIODO_LETIVO"",""CAMPUS"",""CD_INEP"",""CURSO"",""CARGA_HORARIA_CURSO"",""TURNO"",""MODALIDADE"",""COTAS"",""ESCOLA_PUBLICA"",""BLS_ASSIST"",""DS_TP_SIT_ACAD"",""MONITOR_PROGRAD"",""SEXO"",""COR"",""NACIONALIDADE"",""CIDADE_NAT"",""UF_NAT"",""DEFIC"",""MOB_ACAD"",""TIPO_MOB_ACAD"",""IES_DEST"",""TIPO_MOB_ACAD_INTERNAC"",""PAIS_DEST"""
"251961,1990,""2012.1"",VESTIBULAR,""2020.1"",AGRESTE,101086,CIÃŠNCIAS ECONÃ”MICAS - CAA,3000,NOITE,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,BRANCA,BRA,SURUBIM,PE,NÃƒO,NÃƒO,,,,"
"252026,1993,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"252095,1991,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"252291,1992,""2012.1"",VESTIBULAR,""2020.1"",AGRESTE,118092,ENGENHARIA DE PRODUÃ‡ÃƒO - CAA,3765,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,PARDA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"252468,1986,""2012.1"",VESTIBULAR,""2020.1"",AGRESTE,101086,CIÃŠNCIAS ECONÃ”MICAS - CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"252471,1993,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13625,TURISMO,3000,TARDE,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,PAULISTA,PE,NÃƒO,NÃƒO,,,,"
"252537,1994,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"253328,1988,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13574,CIÃŠNCIAS ECONÃ”MICAS,3000,NOITE,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"16422,1971,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"62204,1971,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"253535,1971,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"253578,1990,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"253660,1994,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13582,SECRETARIADO EXECUTIVO,2190,NOITE,PRESENCIAL,AC,SIM,NÃƒO,INTEGRALIZADO,NÃƒO,M,PRETA,BRA,RECIFE,PE,SIM,NÃƒO,,,,"
"253687,1994,""2012.2"",VESTIBULAR,""2020.1"",AGRESTE,101086,CIÃŠNCIAS ECONÃ”MICAS - CAA,3000,NOITE,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,PRETA,BRA,BELO JARDIM,PE,NÃƒO,NÃƒO,,,,"
"254318,1994,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13598,EDUCAÃ‡ÃƒO FÃSICA,3255,INTEGRAL,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"254428,1988,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,SIM,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"254835,1993,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13574,CIÃŠNCIAS ECONÃ”MICAS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"176116,1985,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13574,CIÃŠNCIAS ECONÃ”MICAS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"254885,1985,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13574,CIÃŠNCIAS ECONÃ”MICAS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"255608,1994,""2012.2"",VESTIBULAR,""2020.1"",AGRESTE,101129,ENGENHARIA CIVIL - CAA,4100,INTEGRAL,PRESENCIAL,AC,SIM,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,BEZERROS,PE,NÃƒO,NÃƒO,,,,"
"255685,1991,""2012.2"",VESTIBULAR,""2020.1"",AGRESTE,118098,QUÃMICA - LICENCIATURA - CAA,3210,NOITE,PRESENCIAL,AC,SIM,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,PANELAS,PE,NÃƒO,NÃƒO,,,,"
"255883,1991,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13610,ARQUITETURA E URBANISMO,3915,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"255990,1988,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,44947,LETRAS PORTUGUÃŠS - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,SIM,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"234458,1988,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,44947,LETRAS PORTUGUÃŠS - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,SIM,F,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"256002,1993,""2012.2"",VESTIBULAR,""2020.1"",VITORIA,101149,NUTRIÃ‡ÃƒO - CAV,3315,MANHA,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,AMARELA,BRA,VITORIA DE SANTO ANTAO,PE,NÃƒO,NÃƒO,,,,"
"256057,1994,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13598,EDUCAÃ‡ÃƒO FÃSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,BRANCA,BRA,CACHOEIRA PAULISTA,SP,NÃƒO,NÃƒO,,,,"
"256217,1988,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"256236,1993,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,1136141,ENGENHARIA DE MATERIAIS,3705,INTEGRAL,PRESENCIAL,AC,SIM,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"256251,1992,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,1136141,ENGENHARIA DE MATERIAIS,3705,INTEGRAL,PRESENCIAL,AC,SIM,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"256306,1994,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13597,BIOMEDICINA,2760,INTEGRAL,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,IGARASSU,PE,NÃƒO,NÃƒO,,,,"
"256698,1988,""2012.2"",VESTIBULAR,""2020.1"",AGRESTE,118100,MATEMÃTICA - LICENCIATURA - CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,PARDA,BRA,BEZERROS,PE,NÃƒO,NÃƒO,,,,"
"257200,1973,""2012.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13619,MATEMÃTICA - LICENCIATURA,2370,NOITE,PRESENCIAL,AC,SIM,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"258395,1993,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"258764,1993,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13588,ENGENHARIA QUÃMICA,3885,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"202810,1990,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"258908,1990,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"154605,1988,""2012.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,1137847,LETRAS-LÃNGUA ESPANHOLA-EAD,2895,INTEGRAL,ENSINO A DISTANCIA,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,PRETA,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"260008,1993,""2012.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÃ‡ÃƒO,4065,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"238683,1993,""2012.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,58854,ENGENHARIA DA COMPUTAÃ‡ÃƒO,4065,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,SIM,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"167378,1983,""2012.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13591,QUÃMICA - BACHARELADO,2530,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"260032,1983,""2012.2"",TRANSFERENCIA INTERNA,""2020.1"",REITOR JOAQUIM AMAZONAS,13591,QUÃMICA - BACHARELADO,2530,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"261590,1995,""2013.1"",VESTIBULAR,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"261634,1994,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13590,GEOLOGIA,3480,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PARDA,BRA,PAUDALHO,PE,NÃƒO,NÃƒO,,,,"
"261800,1987,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,313577,FILOSOFIA-BACHARELADO,2490,TARDE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"258709,1994,""2013.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"261818,1994,""2013.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13572,ADMINISTRAÃ‡ÃƒO,3030,MANHA,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"261824,1995,""2013.1"",VESTIBULAR,""2020.1"",AGRESTE,101082,ADMINISTRAÃ‡ÃƒO -CAA,3000,MANHA,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"261963,1995,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13598,EDUCAÃ‡ÃƒO FÃSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,SAO PAULO,SP,NÃƒO,NÃƒO,,,,"
"261989,1976,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,23910,ARTES VISUAIS,2910,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"59853,1976,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,23910,ARTES VISUAIS,2910,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"6252,1976,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,23910,ARTES VISUAIS,2910,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"262081,1993,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÃ‡ÃƒO,3000,TARDE/NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"262242,1995,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,44978,LETRAS ESPANHOL - LICENCIATURA,3150,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,BRANCA,BRA,CAMARAGIBE,PE,NÃƒO,NÃƒO,,,,"
"262434,1995,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13616,ENGENHARIA ELÃ‰TRICA,3660,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRICULADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"262467,1995,""2013.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13595,CIÃŠNCIA DA COMPUTAÃ‡ÃƒO - CIN,3495,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"262470,1995,""2013.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13600,FARMACIA,3465,INTEGRAL,PRESENCIAL,AC,NÃƒO,SIM,INTEGRALIZADO,SIM,F,BRANCA,BRA,ABREU E LIMA,PE,NÃƒO,NÃƒO,,,,"
"262503,1995,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13584,ENGENHARIA CIVIL,3900,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,JOAO PESSOA,PB,NÃƒO,NÃƒO,,,,"
"262591,1995,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13586,ENGENHARIA MECÃ‚NICA,3690,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,SIM,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"262610,1993,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13598,EDUCAÃ‡ÃƒO FÃSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
"262628,1995,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13598,EDUCAÃ‡ÃƒO FÃSICA,3255,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PARDA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"262758,1990,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13577,FILOSOFIA-LICENCIATURA,2910,TARDE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"262845,1991,""2013.1"",VESTIBULAR,""2020.1"",AGRESTE,101082,ADMINISTRAÃ‡ÃƒO -CAA,3000,MANHA,PRESENCIAL,AC,NÃƒO,SIM,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,CARUARU,PE,NÃƒO,NÃƒO,,,,"
"262918,1994,""2013.1"",VESTIBULAR,""2020.1"",AGRESTE,118096,FÃSICA - LICENCIATURA - CAA,3150,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,NÃƒO DECLARADO,BRA,RIACHO DAS ALMAS,PE,NÃƒO,NÃƒO,,,,"
"262984,1994,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,117388,MUSEOLOGIA,2400,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"262994,1993,""2013.1"",VESTIBULAR,""2020.1"",VITORIA,101140,CIÃŠNCIAS BIOLÃ“GICAS - CAV,3120,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,PARDA,BRA,LAGOA DO ITAENGA,PE,NÃƒO,NÃƒO,,,,"
"232575,1991,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,29483,JORNALISMO,2760,TARDE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"200643,1991,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,29483,JORNALISMO,2760,TARDE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"263030,1991,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,29483,JORNALISMO,2760,TARDE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"263258,1995,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,117390,ARQUEOLOGIA,2940,INTEGRAL,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,NÃƒO DECLARADO,BRA,PAULISTA,PE,NÃƒO,NÃƒO,,,,"
"263362,1995,""2013.1"",VESTIBULAR,""2020.1"",VITORIA,101140,CIÃŠNCIAS BIOLÃ“GICAS - CAV,3120,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,SIM,F,PARDA,BRA,PASSIRA,PE,NÃƒO,NÃƒO,,,,"
"263398,1994,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,TARDE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,M,NÃƒO DECLARADO,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"263441,1993,""2013.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13579,HISTÃ“RIA - LICENCIATURA,2830,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"263552,1991,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,1136142,SISTEMAS DE INFORMAÃ‡ÃƒO,3000,TARDE/NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PRETA,BRA,JABOATAO DOS GUARARAPES,PE,NÃƒO,NÃƒO,,,,"
"263658,1995,""2013.2"",VESTIBULAR,""2020.1"",AGRESTE,101082,ADMINISTRAÃ‡ÃƒO -CAA,3000,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,INTEGRALIZADO,NÃƒO,F,NÃƒO DECLARADO,BRA,TACAIMBO,PE,NÃƒO,NÃƒO,,,,"
"263795,1992,""2013.1"",VESTIBULAR,""2020.1"",AGRESTE,101127,DESIGN - CAA,3210,INTEGRAL,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"263881,1984,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,52231,GEOGRAFIA - LICENCIATURA,2520,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"263883,1994,""2013.2"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13573,CIÃŠNCIAS CONTABEIS,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,INTEGRALIZADO,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"263901,1995,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,13617,FÃSICA - LICENCIATURA,2530,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,BRANCA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"264023,1993,""2013.1"",VESTIBULAR,""2020.1"",REITOR JOAQUIM AMAZONAS,20889,CIÃŠNCIAS BIOLÃ“GICAS - LICENCIATURA,2655,NOITE,PRESENCIAL,AC,NÃƒO INFORMADO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,M,PRETA,BRA,RECIFE,PE,NÃƒO,NÃƒO,,,,"
"264118,1989,""2013.1"",VESTIBULAR,""2020.1"",VITORIA,1189922,SAÃšDE COLETIVA - CAV,3000,NOITE,PRESENCIAL,AC,NÃƒO,NÃƒO,MATRÃCULA RECUSADA,NÃƒO,F,PARDA,BRA,OLINDA,PE,NÃƒO,NÃƒO,,,,"
